"generation","offspring_size","selection_gradient","feedback"
459,4.9261522181923745,-0.16178992679115073,-0.003960271045706904
460,4.9259904282655835,-0.1617938871478152,-0.003960539229893173
461,4.925828634378436,-0.16179784777267214,-0.003960807441332954
462,4.925666836530663,-0.1618018086657488,-0.0039610756800294656
463,4.925505034721997,-0.16180576982707237,-0.003961343945985921
464,4.92534322895217,-0.16180973125667014,-0.003961612239205539
465,4.925181419220913,-0.16181369295456938,-0.003961880559691536
466,4.925019605527959,-0.16181765492079736,-0.003962148907447133
467,4.924857787873038,-0.16182161715538135,-0.003962417282475546
468,4.924695966255883,-0.16182557965834865,-0.003962685684779995
469,4.924534140676225,-0.16182954242972647,-0.003962954114363697
470,4.924372311133795,-0.16183350546954217,-0.003963222571229872
471,4.924210477628326,-0.16183746877782296,-0.00396349105538174
472,4.924048640159548,-0.16184143235459617,-0.00396375956682252
473,4.923886798727193,-0.16184539619988905,-0.003964028105555433
474,4.923724953330994,-0.16184936031372896,-0.003964296671583697
475,4.92356310397068,-0.16185332469614316,-0.003964565264910534
476,4.923401250645983,-0.16185728934715893,-0.003964833885539165
477,4.923239393356636,-0.1618612542668036,-0.003965102533472809
478,4.923077532102369,-0.16186521945510446,-0.003965371208714689
479,4.922915666882914,-0.16186918491208882,-0.003965639911268025
480,4.922753797698002,-0.161873150637784,-0.003965908641136042
481,4.922591924547365,-0.16187711663221732,-0.003966177398321958
482,4.9224300474307325,-0.16188108289541608,-0.003966446182828999
483,4.922268166347837,-0.16188504942740764,-0.003966714994660387
484,4.922106281298409,-0.16188901622821927,-0.003966983833819342
485,4.921944392282181,-0.16189298329787835,-0.00396725270030909
486,4.921782499298883,-0.16189695063641218,-0.003967521594132854
487,4.921620602348246,-0.1619009182438481,-0.003967790515293858
488,4.921458701430002,-0.16190488612021345,-0.003968059463795324
489,4.921296796543882,-0.16190885426553558,-0.003968328439640477
490,4.921134887689616,-0.16191282267984186,-0.003968597442832545
491,4.920972974866936,-0.16191679136315956,-0.003968866473374748
492,4.920811058075573,-0.16192076031551605,-0.003969135531270312
493,4.920649137315258,-0.1619247295369388,-0.003969404616522467
494,4.920487212585721,-0.161928699027455,-0.0039696737291344325
495,4.920325283886694,-0.1619326687870921,-0.003969942869109437
496,4.920163351217907,-0.16193663881587742,-0.003970212036450707
497,4.920001414579091,-0.16194060911383842,-0.003970481231161471
498,4.919839473969978,-0.1619445796810024,-0.003970750453244952
499,4.919677529390296,-0.16194855051739673,-0.00397101970270438
500,4.919515580839779,-0.16195252162304882,-0.0039712889795429805
501,4.919353628318156,-0.161956492997986,-0.003971558283763981
502,4.919191671825158,-0.1619604646422357,-0.003971827615370609
503,4.9190297113605155,-0.16196443655582532,-0.003972096974366096
504,4.91886774692396,-0.16196840873878218,-0.003972366360753666
505,4.918705778515221,-0.16197238119113372,-0.003972635774536549
506,4.91854380613403,-0.16197635391290732,-0.003972905215717975
507,4.918381829780118,-0.1619803269041304,-0.003973174684301173
508,4.918219849453213,-0.16198430016483034,-0.003973444180289373
509,4.918057865153048,-0.1619882736950346,-0.003973713703685804
510,4.917895876879353,-0.1619922474947705,-0.003973983254493697
511,4.917733884631858,-0.1619962215640655,-0.00397425283271628
512,4.9175718884102935,-0.16200019590294706,-0.003974522438356784
513,4.91740988821439,-0.16200417051144253,-0.003974792071418443
514,4.917247884043879,-0.16200814538957933,-0.003975061731904483
515,4.917085875898489,-0.16201212053738492,-0.00397533141981814
516,4.916923863777952,-0.16201609595488672,-0.003975601135162644
517,4.916761847681997,-0.16202007164211216,-0.003975870877941225
518,4.916599827610355,-0.16202404759908867,-0.003976140648157119
519,4.916437803562756,-0.1620280238258437,-0.003976410445813554
520,4.916275775538931,-0.16203200032240464,-0.003976680270913766
521,4.916113743538608,-0.16203597708879905,-0.00397695012346099
522,4.915951707561519,-0.16203995412505426,-0.003977220003458453
523,4.915789667607394,-0.16204393143119777,-0.003977489910909394
524,4.915627623675963,-0.16204790900725707,-0.003977759845817045
525,4.915465575766956,-0.16205188685325955,-0.003978029808184639
526,4.915303523880103,-0.16205586496923272,-0.003978299798015413
527,4.9151414680151335,-0.162059843355204,-0.003978569815312598
528,4.914979408171778,-0.1620638220112009,-0.0039788398600794335
529,4.914817344349767,-0.16206780093725087,-0.0039791099323191505
530,4.91465527654883,-0.16207178013338136,-0.003979380032034986
531,4.914493204768696,-0.1620757595996199,-0.003979650159230176
532,4.9143311290090965,-0.16207973933599393,-0.003979920313907958
533,4.914169049269761,-0.16208371934253094,-0.003980190496071564
534,4.914006965550419,-0.16208769961925842,-0.003980460705724235
535,4.913844877850799,-0.1620916801662039,-0.0039807309428692055
536,4.913682786170633,-0.1620956609833948,-0.003981001207509714
537,4.91352069050965,-0.16209964207085867,-0.003981271499648995
538,4.9133585908675785,-0.162103623428623,-0.00398154181929029
539,4.91319648724415,-0.16210760505671526,-0.0039818121664368334
540,4.913034379639093,-0.162111586955163,-0.003982082541091866
541,4.912872268052138,-0.16211556912399372,-0.003982352943258625
542,4.912710152483014,-0.16211955156323488,-0.003982623372940347
543,4.9125480329314515,-0.16212353427291407,-0.003982893830140276
544,4.9123859093971785,-0.16212751725305874,-0.003983164314861647
545,4.912223781879925,-0.1621315005036965,-0.003983434827107702
546,4.912061650379422,-0.1621354840248548,-0.003983705366881679
547,4.9118995148953974,-0.16213946781656122,-0.003983975934186819
548,4.911737375427581,-0.16214345187884324,-0.003984246529026362
549,4.911575231975702,-0.16214743621172842,-0.003984517151403549
550,4.91141308453949,-0.16215142081524433,-0.003984787801321623
551,4.911250933118675,-0.16215540568941847,-0.0039850584787838195
552,4.911088777712985,-0.1621593908342784,-0.003985329183793386
553,4.910926618322151,-0.16216337624985164,-0.0039855999163535575
554,4.910764454945901,-0.16216736193616577,-0.0039858706764675815
555,4.9106022875839646,-0.16217134789324836,-0.003986141464138699
556,4.910440116236071,-0.16217533412112697,-0.003986412279370154
557,4.91027794090195,-0.1621793206198291,-0.003986683122165184
558,4.91011576158133,-0.1621833073893824,-0.003986953992527037
559,4.9099535782739405,-0.16218729442981433,-0.003987224890458953
560,4.90979139097951,-0.16219128174115255,-0.003987495815964178
561,4.909629199697769,-0.16219526932342462,-0.003987766769045953
562,4.909467004428445,-0.1621992571766581,-0.003988037749707526
563,4.909304805171269,-0.16220324530088057,-0.003988308757952139
564,4.909142601925968,-0.1622072336961196,-0.003988579793783036
565,4.908980394692271,-0.16221122236240282,-0.003988850857203463
566,4.908818183469909,-0.1622152112997578,-0.003989121948216666
567,4.908655968258609,-0.16221920050821215,-0.003989393066825888
568,4.908493749058101,-0.16222318998779342,-0.003989664213034377
569,4.908331525868113,-0.1622271797385292,-0.003989935386845377
570,4.9081692986883745,-0.1622311697604472,-0.0039902065882621365
571,4.908007067518614,-0.16223516005357494,-0.0039904778172879
572,4.907844832358561,-0.16223915061794,-0.003990749073925914
573,4.907682593207943,-0.16224314145357008,-0.003991020358179427
574,4.9075203500664895,-0.16224713256049272,-0.003991291670051685
575,4.907358102933929,-0.16225112393873561,-0.003991563009545938
576,4.90719585180999,-0.16225511558832637,-0.003991834376665433
577,4.907033596694402,-0.16225910750929257,-0.003992105771413417
578,4.906871337586892,-0.16226309970166183,-0.003992377193793138
579,4.906709074487191,-0.16226709216546184,-0.003992648643807845
580,4.906546807395025,-0.16227108490072023,-0.003992920121460788
581,4.906384536310124,-0.16227507790746462,-0.003993191626755216
582,4.906222261232217,-0.1622790711857226,-0.003993463159694376
583,4.906059982161031,-0.16228306473552193,-0.003993734720281521
584,4.905897699096295,-0.16228705855689018,-0.0039940063085199
585,4.905735412037738,-0.16229105264985505,-0.0039942779244127626
586,4.905573120985088,-0.16229504701444414,-0.003994549567963359
587,4.905410825938073,-0.16229904165068512,-0.003994821239174939
588,4.905248526896423,-0.1623030365586057,-0.003995092938050757
589,4.905086223859864,-0.16230703173823346,-0.003995364664594062
590,4.904923916828126,-0.16231102718959617,-0.003995636418808106
591,4.904761605800936,-0.1623150229127214,-0.00399590820069614
592,4.904599290778023,-0.16231901890763692,-0.003996180010261416
593,4.904436971759115,-0.16232301517437037,-0.00399645184750719
594,4.904274648743941,-0.16232701171294942,-0.00399672371243671
595,4.904112321732228,-0.16233100852340174,-0.003996995605053232
596,4.903949990723705,-0.16233500560575503,-0.003997267525360006
597,4.903787655718099,-0.162339002960037,-0.003997539473360289
598,4.9036253167151385,-0.16234300058627535,-0.003997811449057333
599,4.903462973714552,-0.16234699848449777,-0.003998083452454392
600,4.903300626716067,-0.1623509966547319,-0.003998355483554718
601,4.903138275719413,-0.16235499509700552,-0.00399862754236157
602,4.902975920724316,-0.16235899381134636,-0.003998899628878201
603,4.902813561730505,-0.16236299279778205,-0.003999171743107864
604,4.902651198737707,-0.1623669920563403,-0.003999443885053815
605,4.90248883174565,-0.16237099158704893,-0.003999716054719313
606,4.902326460754063,-0.16237499138993555,-0.003999988252107609
607,4.9021640857626725,-0.16237899146502796,-0.004000260477221963
608,4.902001706771207,-0.16238299181235386,-0.004000532730065629
609,4.901839323779395,-0.1623869924319409,-0.00400080501064186
610,4.901676936786963,-0.16239099332381698,-0.004001077318953922
611,4.901514545793639,-0.1623949944880097,-0.004001349655005065
612,4.901352150799151,-0.16239899592454685,-0.004001622018798549
613,4.901189751803226,-0.1624029976334562,-0.0040018944103376326
614,4.901027348805593,-0.16240699961476543,-0.004002166829625569
615,4.900864941805978,-0.16241100186850232,-0.004002439276665623
616,4.90070253080411,-0.16241500439469467,-0.004002711751461048
617,4.900540115799715,-0.16241900719337019,-0.004002984254015105
618,4.900377696792522,-0.16242301026455658,-0.004003256784331051
619,4.9002152737822575,-0.1624270136082817,-0.004003529342412148
620,4.9000528467686495,-0.16243101722457332,-0.0040038019282616555
621,4.899890415751425,-0.16243502111345914,-0.004004074541882829
622,4.899727980730312,-0.16243902527496698,-0.004004347183278935
623,4.899565541705036,-0.16244302970912458,-0.004004619852453229
624,4.899403098675327,-0.16244703441595976,-0.004004892549408973
625,4.899240651640911,-0.1624510393955003,-0.004005165274149428
626,4.899078200601515,-0.16245504464777394,-0.0040054380266778536
627,4.8989157455568675,-0.16245905017280848,-0.004005710806997513
628,4.898753286506695,-0.16246305597063174,-0.004005983615111666
629,4.898590823450724,-0.1624670620412715,-0.004006256451023578
630,4.898428356388683,-0.16247106838475558,-0.004006529314736507
631,4.898265885320298,-0.16247507500111175,-0.004006802206253717
632,4.898103410245297,-0.16247908189036786,-0.004007075125578473
633,4.897940931163407,-0.16248308905255163,-0.004007348072714032
634,4.897778448074354,-0.162487096487691,-0.004007621047663665
635,4.897615960977866,-0.16249110419581367,-0.00400789405043063
636,4.89745346987367,-0.1624951121769475,-0.004008167081018192
637,4.897290974761494,-0.1624991204311203,-0.004008440139429615
638,4.897128475641063,-0.16250312895835994,-0.004008713225668163
639,4.896965972512104,-0.1625071377586942,-0.0040089863397371
640,4.8968034653743455,-0.16251114683215095,-0.004009259481639694
641,4.8966409542275136,-0.16251515617875797,-0.004009532651379206
642,4.896478439071335,-0.1625191657985431,-0.004009805848958902
643,4.896315919905536,-0.16252317569153432,-0.004010079074382052
644,4.8961533967298445,-0.1625271858577593,-0.004010352327651917
645,4.895990869543986,-0.16253119629724594,-0.004010625608771763
646,4.895828338347689,-0.1625352070100221,-0.004010898917744858
647,4.8956658031406795,-0.16253921799611568,-0.004011172254574468
648,4.895503263922683,-0.16254322925555448,-0.004011445619263861
649,4.895340720693428,-0.16254724078836635,-0.0040117190118163035
650,4.895178173452639,-0.1625512525945792,-0.004011992432235061
651,4.895015622200045,-0.16255526467422085,-0.0040122658805234026
652,4.894853066935371,-0.16255927702731923,-0.004012539356684597
653,4.8946905076583445,-0.16256328965390215,-0.004012812860721911
654,4.894527944368691,-0.16256730255399754,-0.004013086392638614
655,4.894365377066137,-0.16257131572763323,-0.004013359952437975
656,4.8942028057504094,-0.16257532917483716,-0.004013633540123262
657,4.8940402304212345,-0.1625793428956372,-0.004013907155697745
658,4.893877651078339,-0.16258335689006123,-0.0040141807991646945
659,4.893715067721448,-0.16258737115813715,-0.004014454470527378
660,4.89355248035029,-0.1625913856998928,-0.004014728169789064
661,4.89338988896459,-0.16259540051535618,-0.004015001896953027
662,4.893227293564075,-0.16259941560455507,-0.004015275652022534
663,4.89306469414847,-0.1626034309675175,-0.004015549435000858
664,4.892902090717502,-0.16260744660427132,-0.004015823245891268
665,4.892739483270898,-0.16261146251484448,-0.004016097084697039
666,4.892576871808383,-0.16261547869926482,-0.004016370951421439
667,4.892414256329683,-0.16261949515756036,-0.004016644846067741
668,4.8922516368345255,-0.1626235118897589,-0.004016918768639215
669,4.892089013322636,-0.16262752889588847,-0.004017192719139137
670,4.89192638579374,-0.16263154617597694,-0.004017466697570776
671,4.891763754247564,-0.1626355637300523,-0.004017740703937408
672,4.891601118683834,-0.16263958155814243,-0.0040180147382423035
673,4.891438479102276,-0.1626435996602753,-0.004018288800488738
674,4.891275835502616,-0.1626476180364788,-0.004018562890679983
675,4.89111318788458,-0.16265163668678098,-0.004018837008819314
676,4.890950536247893,-0.16265565561120968,-0.004019111154910004
677,4.890787880592282,-0.16265967480979293,-0.004019385328955329
678,4.890625220917473,-0.16266369428255867,-0.004019659530958562
679,4.890462557223191,-0.1626677140295348,-0.004019933760922978
680,4.890299889509161,-0.16267173405074936,-0.004020208018851854
681,4.89013721777511,-0.1626757543462303,-0.004020482304748464
682,4.889974542020764,-0.16267977491600555,-0.004020756618616084
683,4.889811862245848,-0.16268379576010308,-0.004021030960457989
684,4.889649178450088,-0.1626878168785509,-0.004021305330277457
685,4.889486490633209,-0.162691838271377,-0.004021579728077762
686,4.889323798794938,-0.16269585993860936,-0.004021854153862184
687,4.889161102934999,-0.1626998818802759,-0.004022128607633997
688,4.888998403053119,-0.16270390409640464,-0.004022403089396478
689,4.8888356991490225,-0.16270792658702357,-0.004022677599152906
690,4.888672991222435,-0.16271194935216074,-0.004022952136906559
691,4.888510279273083,-0.16271597239184413,-0.004023226702660717
692,4.888347563300691,-0.16271999570610168,-0.004023501296418653
693,4.888184843304985,-0.16272401929496141,-0.0040237759181836474
694,4.88802211928569,-0.16272804315845138,-0.004024050567958982
695,4.887859391242531,-0.16273206729659956,-0.004024325245747934
